0	558
1	2001
2	7977
3	6612
4	4834
5	4503
6	647
7	2746
8	1483
8	5871
9	729
9	2510
9	2819
9	3456
9	4496
10	7524
11	3330
12	1990
12	3193
12	3510
12	6784
13	1696
13	6091
14	2858
14	3777
14	6636
15	7103
15	8877
16	6278
17	441
17	821
17	1448
17	1685
17	2401
17	5238
17	5474
17	7506
18	2
19	5496
20	6619
21	4341
23	2246
23	2547
23	5209
23	6777
23	7426
23	7484
24	6386
25	2955
26	4232
27	4857
28	863
30	7312
32	1227
33	2564
33	4995
34	6925
35	1133
35	4521
35	5556
35	7905
36	257
36	1267
36	1659
36	7394
36	8420
37	7258
38	1367
39	4253
39	6526
39	7630
40	2212
41	791
41	2375
42	1335
42	1559
42	6888
42	7786
42	8479
43	1435
43	7738
44	837
45	4165
47	6750
48	6272
48	7452
49	5175
50	699
50	4833
51	6970
52	7107
53	2190
53	4963
54	3261
55	2799
56	339
57	2928
57	8075
57	8238
57	8319
57	9237
58	3085
58	4309
58	6569
60	4493
61	1770
63	4708
63	8267
63	8294
63	8313
63	8446
63	8453
63	8496
63	8534
63	8575
63	8585
63	8691
63	8769
63	8856
63	8868
63	8922
63	9082
63	9189
64	2869
65	2926
66	7710
67	7852
67	8392
68	3773
69	1409
69	3032
70	1771
71	617
71	7117
72	3317
73	3186
74	866
75	1623
75	5657
75	7275
76	2295
76	7561
76	7714
77	328
77	3787
77	5388
77	5872
77	8684
78	2376
78	3235
78	3793
79	2641
79	3030
79	4629
79	7544
80	7345
81	4860
82	881
83	490
84	3764
84	5964
85	7576
86	1719
87	2539
88	6440
90	865
90	5360
90	5811
90	8072
91	358
91	499
91	1177
91	3105
91	4306
91	4399
91	7336
91	8101
92	1009
94	5576
95	7583
96	348
97	8016
98	993
98	2108
99	6653
100	695
101	4782
101	6864
102	5926
103	1192
103	2850
104	2912
104	4728
105	4692
106	7720
107	7446
108	6834
109	131
109	6287
110	1606
111	4388
112	3088
113	2579
114	5459
115	2297
116	3084
118	1338
118	3222
118	3545
118	6159
119	1309
121	3004
122	7654
123	3758
125	2239
126	2937
127	5384
128	3938
129	4642
130	2824
130	6897
130	7023
132	4715
133	1031
134	4199
134	4358
135	6795
136	4697
137	76
138	6678
139	5847
140	2336
141	2257
142	5890
143	5050
144	4181
145	1109
145	1500
145	4086
146	667
147	3779
148	8055
149	2407
150	2084
150	5430
152	5282
153	3354
154	5892
155	3935
156	6788
157	2232
158	2707
159	6184
160	1468
160	2185
160	4145
160	5390
161	4775
161	6069
161	6153
161	7499
161	7818
162	3214
163	3715
164	7158
165	5457
166	3067
167	2029
168	3903
169	7114
170	7861
171	5626
172	1097
173	2020
174	3381
174	4504
175	5798
175	6751
177	3720
178	2957
179	2748
179	3291
179	4590
179	7059
179	7809
180	641
181	7550
182	1438
182	4877
183	118
184	6971
185	657
186	4183
187	325
187	598
188	6717
189	362
190	4824
191	5419
192	715
193	4261
194	3750
195	194
196	6156
197	241
197	7185
199	2057
199	7343
199	8537
200	1520
200	3721
200	4546
201	3187
202	721
203	603
204	7350
205	3999
206	4787
207	4965
207	6695
208	5905
210	5727
211	5122
212	4652
213	5325
214	5253
215	2615
216	7224
216	7541
217	5025
217	5179
217	8136
218	4626
219	1756
220	5845
221	4720
222	7820
223	5917
224	5800
225	5299
225	9195
226	6877
227	3711
227	7549
228	5853
229	3302
230	6908
230	7250
231	6023
232	665
233	7810
234	3964
235	259
236	4039
238	7981
239	7936
240	207
240	3931
241	2793
242	5875
243	5353
243	8188
244	602
245	6771
246	5136
247	4406
248	413
248	1381
248	4213
248	7412
249	812
250	7760
251	7137
252	768
253	6780
253	6985
254	6518
255	8750
256	4810
257	4484
258	5974
259	208
260	4161
261	5404
262	242
263	4818
264	3971
265	296
265	465
265	1068
265	2122
265	8081
266	2981
267	570
267	2016
267	4078
267	5508
267	9129
268	3051
268	4731
268	7766
268	7986
269	7546
270	353
270	4115
270	5833
271	5255
272	1683
274	51
274	2434
274	5752
275	4529
276	944
277	7567
278	7016
279	3564
281	5826
282	5902
283	5744
284	4729
285	330
285	3578
285	6239
287	7310
288	854
289	2219
290	222
290	2014
290	2132
290	4459
291	3497
292	858
293	4871
293	6158
294	7679
295	1154
297	1447
297	6040
299	1334
302	2873
303	3184
304	2378
305	4364
306	7309
307	3299
308	3599
308	4670
308	7033
308	8986
309	4424
310	5685
311	1528
312	1625
313	3978
314	1339
315	4036
316	2758
317	6053
318	412
319	7627
320	3263
321	1529
322	3144
324	1651
325	2796
326	1406
327	472
328	790
328	1216
330	2393
330	2451
330	3075
331	4948
332	2177
333	6075
334	96
335	428
336	78
337	1378
338	4004
339	6087
340	5115
343	4012
344	7136
345	5842
346	1748
347	4764
349	3108
349	7502
350	4034
351	469
352	429
352	888
352	894
352	3474
353	7685
354	5344
356	4195
358	572
358	1654
358	3841
358	7112
360	3616
360	6181
362	2155
362	5560
362	6866
362	7805
362	8831
364	2042
365	6668
365	7413
366	2634
366	3394
366	3412
366	4684
366	7465
367	4613
368	4607
369	1774
369	3142
371	89
372	5802
373	5436
374	4620
375	6966
377	2909
377	5555
377	5648
377	6019
378	494
379	5860
380	1889
381	1275
383	2975
383	4403
384	6398
385	5111
386	376
386	1930
386	3988
387	15
387	2732
387	3816
388	6379
389	4559
389	6191
390	587
390	4904
390	4987
390	7915
390	8489
391	5373
392	6098
393	7699
394	149
395	1739
395	3444
395	6492
397	5295
397	5572
399	5760
400	1825
401	2299
401	6682
402	4375
403	5247
405	350
407	4223
408	3057
410	4458
411	385
412	1306
412	2738
412	4070
413	3385
414	3614
415	548
416	1360
416	2302
416	5730
417	3951
418	1764
419	6883
